Recipe_ID,Recipe_Name,Title,Video_URL,Views
606,pick-mix-noodle-plate,Not fancy but delicious 🤤,https://www.youtube.com/shorts/0Ey5f3hr5dI,7.5M views
607,pork-noodle-pan-fry-sweet-spicy-sauce,EASY & QUICK Pork Belly Noodle Stir Fry In Sauce 👍 | Pork Belly Chow Mein | Aunty Mary Cooks 💕,https://www.youtube.com/watch?v=OxkLdzGNjNc&pp=ygUxaG93IHRvIG1ha2UgcG9yayBub29kbGUgcGFuIGZyeSBzd2VldCBzcGljeSBzYXVjZQ%3D%3D,70K views
607,pork-noodle-pan-fry-sweet-spicy-sauce,How to make Perfect Chow Mein at home like a chef!,https://www.youtube.com/watch?v=gbygXUDbf2Q&pp=ygUxaG93IHRvIG1ha2UgcG9yayBub29kbGUgcGFuIGZyeSBzd2VldCBzcGljeSBzYXVjZQ%3D%3D,3.5M views
607,pork-noodle-pan-fry-sweet-spicy-sauce,SPICE UP your weekly menu with this quick + easy Noodles Recipe,https://www.youtube.com/watch?v=rVqod3lmu6E&pp=ygUxaG93IHRvIG1ha2UgcG9yayBub29kbGUgcGFuIGZyeSBzd2VldCBzcGljeSBzYXVjZQ%3D%3D,2.1M views
608,veggie-peanut-noodles-coriander-omelette-ribbons,Peanut Noodles in 20 minutes,https://www.youtube.com/shorts/dKF80c1qP9I,92K views
608,veggie-peanut-noodles-coriander-omelette-ribbons,Not fancy but delicious 🤤,https://www.youtube.com/shorts/0Ey5f3hr5dI,7.5M views
608,veggie-peanut-noodles-coriander-omelette-ribbons,Peanut noodles 🍜,https://www.youtube.com/shorts/6hGDwKsrosg,482K views
609,veggie-rice-pot,How to make vegetable rice like a pro | The cooking nurse,https://www.youtube.com/watch?v=1pCc_U5FvAM&pp=ygUbaG93IHRvIG1ha2UgdmVnZ2llIHJpY2UgcG90,542K views
609,veggie-rice-pot,Vegetable Rice in One Pot,https://www.youtube.com/watch?v=Wnw8UKU9n3k&pp=ygUbaG93IHRvIG1ha2UgdmVnZ2llIHJpY2UgcG90,54K views
609,veggie-rice-pot,"Spanish Rice (Mexican Rice) Using a Rice Cooker (Fat Free, Vegan, Oil Free) | One Minute Recipes",https://www.youtube.com/watch?v=nS6MUkzXbaM&pp=ygUbaG93IHRvIG1ha2UgdmVnZ2llIHJpY2UgcG90,227K views
610,poached-fish-ginger-sesame,Poached Salmon With Oriental Sesame Ginger Sauce : Salmon Series,https://www.youtube.com/watch?v=wSD5OucoDJk&pp=ygUmaG93IHRvIG1ha2UgcG9hY2hlZCBmaXNoIGdpbmdlciBzZXNhbWU%3D,1.2K views
610,poached-fish-ginger-sesame,Poaching Fish | Think & Cook like a Michelin Star Chef,https://www.youtube.com/watch?v=TdlEHcTMiFc&pp=ygUmaG93IHRvIG1ha2UgcG9hY2hlZCBmaXNoIGdpbmdlciBzZXNhbWU%3D,71K views
610,poached-fish-ginger-sesame,How to Poach Fish,https://www.youtube.com/watch?v=brOjfJ-1erM&pp=ygUmaG93IHRvIG1ha2UgcG9hY2hlZCBmaXNoIGdpbmdlciBzZXNhbWU%3D,20K views
611,carrot-sugar-snap-salad,Grilled Carrot and Sugar Snap Pea Salad,https://www.youtube.com/watch?v=NkPHr6S0LU4&pp=ygUjaG93IHRvIG1ha2UgY2Fycm90IHN1Z2FyIHNuYXAgc2FsYWQ%3D,92 views
611,carrot-sugar-snap-salad,SUGAR SNAP PEA SALAD WITH PARMESAN VINAIGRETTE (JEAN GEORGES ABC KITCHEN RECIPE),https://www.youtube.com/watch?v=bYJDiCz0OT0&pp=ygUjaG93IHRvIG1ha2UgY2Fycm90IHN1Z2FyIHNuYXAgc2FsYWQ%3D,22K views
611,carrot-sugar-snap-salad,How to Cook Sugar Snap Peas (Perfect Every Time!) | Minimalist Baker Recipes,https://www.youtube.com/watch?v=-Ak6r3iclkw&pp=ygUjaG93IHRvIG1ha2UgY2Fycm90IHN1Z2FyIHNuYXAgc2FsYWQ%3D,100K views
612,masala-chai,MASTERCLASS IN CHAI | How to make the perfect masala chai | Indian style tea | Food with Chetna,https://www.youtube.com/watch?v=8fQAxZahx_U&pp=ygUXaG93IHRvIG1ha2UgbWFzYWxhIGNoYWk%3D,951K views
612,masala-chai,Masala Chai | मसाला चाय | Masala Tea | Monsoon ka Mazza | Episode 53 | Sanjeev Kapoor Khazana,https://www.youtube.com/watch?v=2KI-PGM7PYQ&pp=ygUXaG93IHRvIG1ha2UgbWFzYWxhIGNoYWk%3D,128K views
612,masala-chai,How to brew Masala Chai,https://www.youtube.com/watch?v=6HJ0LdFOd9M&pp=ygUXaG93IHRvIG1ha2UgbWFzYWxhIGNoYWk%3D,21K views
613,rasgulla,rasgulla recipe with homemade chenna - tips & tricks | छैना रसगुल्ला | sponge bengali rosogulla,https://www.youtube.com/watch?v=SGnqJ5K-bh4&t=172s&pp=ygUUaG93IHRvIG1ha2UgcmFzZ3VsbGE%3D,3.4M views
613,rasgulla,"Rasgulla , Easy Step by step recipe",https://www.youtube.com/watch?v=c_ZkvfLuCsE&pp=ygUUaG93IHRvIG1ha2UgcmFzZ3VsbGE%3D,25M views
613,rasgulla,Sponge Rasgulla Recipe | Roshogulla | Indian Diwali Dessert Recipe | Kunal Kapur,https://www.youtube.com/watch?v=QLPo1bRY1hY&t=727s&pp=ygUUaG93IHRvIG1ha2UgcmFzZ3VsbGE%3D,2.5M views
614,chicken-dopiaza,CHICKEN DO PYAZA | CHICKEN DOPIAZA | MURGH DO PYAZA | चिकन दो प्याज़ा,https://www.youtube.com/watch?v=z7S3AwHcoTU&pp=ygUbaG93IHRvIG1ha2UgY2hpY2tlbiBkb3BpYXph,3.5M views
614,chicken-dopiaza,How To Make Chicken Dopiaza: An Epic Chicken Curry At Home,https://www.youtube.com/watch?v=vV3VG6Qqr0w&pp=ygUbaG93IHRvIG1ha2UgY2hpY2tlbiBkb3BpYXph,16K views
614,chicken-dopiaza,Chicken Dopeyaji / Chicken Dopiaza / চিকেন দোপিয়াজা,https://www.youtube.com/watch?v=QGAG2o3w5fE&pp=ygUbaG93IHRvIG1ha2UgY2hpY2tlbiBkb3BpYXph,173K views
615,railway-lamb-curry,Railway Mutton Curry Recipe | Mutton Curry Recipe | The Bombay Chef - Varun Inamdar,https://www.youtube.com/watch?v=_9G-oUTOA54&pp=ygUeaG93IHRvIG1ha2UgcmFpbHdheSBsYW1iIGN1cnJ5,205K views
615,railway-lamb-curry,How to make RAILWAY LAMB CURRY - British Indian Restaurant Style (BIR),https://www.youtube.com/watch?v=u9hkjfr5Ssw&pp=ygUeaG93IHRvIG1ha2UgcmFpbHdheSBsYW1iIGN1cnJ5,8.1K views
615,railway-lamb-curry,Nisha Katona’’s Irresistible Railway Lamb Curry | This Morning,https://www.youtube.com/watch?v=j6a_u4jWMrA&pp=ygUeaG93IHRvIG1ha2UgcmFpbHdheSBsYW1iIGN1cnJ5,21K views
616,mushroom-bhaji,Mushroom Bhaji || Simple Mushroom Bhaji,https://www.youtube.com/watch?v=MtbhKPQykNs&pp=ygUaaG93IHRvIG1ha2UgbXVzaHJvb20gYmhhamk%3D,8.5K views
616,mushroom-bhaji,Mushroom Bhaji / Mushroom Masala (Restaurant/ BIR Style),https://www.youtube.com/watch?v=-bO7w2X7Nos&pp=ygUaaG93IHRvIG1ha2UgbXVzaHJvb20gYmhhamk%3D,6.7K views
616,mushroom-bhaji,How to make Mushroom Bhaji (Indian Mushroom Curry),https://www.youtube.com/watch?v=QbJFr82Wu78&pp=ygUaaG93IHRvIG1ha2UgbXVzaHJvb20gYmhhamk%3D,3.2K views
617,creamy-tofu-curry-with-homemade-roti,Tofu curry Indian style | High protein recipes | Vegan recipe,https://www.youtube.com/watch?v=oCTuO0idDEM&pp=ygUwaG93IHRvIG1ha2UgY3JlYW15IHRvZnUgY3Vycnkgd2l0aCBob21lbWFkZSByb3Rp,553K views
617,creamy-tofu-curry-with-homemade-roti,CREAMY MUSHROOM TOFU CURRY (VEGAN) WITH RED BELL PEPPER | Tofu Recipe Indian Style,https://www.youtube.com/watch?v=x6bsuOk0eP4&pp=ygUwaG93IHRvIG1ha2UgY3JlYW15IHRvZnUgY3Vycnkgd2l0aCBob21lbWFkZSByb3Rp,78K views
617,creamy-tofu-curry-with-homemade-roti,Restaurant Style Tofu Curry Recipe | How To Cook Indian Style Tofu Curry | Side Dish Recipes | Varun,https://www.youtube.com/watch?v=dNyl_KrMiaA&pp=ygUwaG93IHRvIG1ha2UgY3JlYW15IHRvZnUgY3Vycnkgd2l0aCBob21lbWFkZSByb3Rp,286K views
618,peshwari-naan,HOW TO MAKE PESHWARI NAAN | THE SECRET BRITISH INDIAN RESTAURANT RECIPE,https://www.youtube.com/watch?v=a4fbdtZOrkk&pp=ygUZaG93IHRvIG1ha2UgcGVzaHdhcmkgbmFhbg%3D%3D,88K views
618,peshwari-naan,Peshwari Naan Bread,https://www.youtube.com/watch?v=bYlB_ToM0u8&pp=ygUZaG93IHRvIG1ha2UgcGVzaHdhcmkgbmFhbg%3D%3D,35K views
618,peshwari-naan,Peshawari Naan | Indian Sweet Flat Bread on stovetop | Naan stuffed with dry fruits -CurryfortheSoul,https://www.youtube.com/watch?v=eOuSyrSN-Sc&pp=ygUZaG93IHRvIG1ha2UgcGVzaHdhcmkgbmFhbg%3D%3D,75K views
619,soan-papdi,Homemade Soan Papdi Recipe - How to Make Soan Papdi at Home (Step-by-Step Guide),https://www.youtube.com/watch?v=MxAEsqqsW4A&pp=ygUWaG93IHRvIG1ha2Ugc29hbiBwYXBkaQ%3D%3D,141K views
619,soan-papdi,how to make soan papri at home,https://www.youtube.com/watch?v=AOmVczqYIrg&pp=ygUWaG93IHRvIG1ha2Ugc29hbiBwYXBkaQ%3D%3D,9.8M views
619,soan-papdi,Ultimate Soan Papdi Making At Mega Factory Crave Eatables 😱😱 l Gujarat Street Food,https://www.youtube.com/watch?v=s1m1c_0iOks&pp=ygUWaG93IHRvIG1ha2Ugc29hbiBwYXBkaQ%3D%3D,1.6M views
620,bombay-potato-fishcakes,How to Make Bombay Potatoes - Tips & Tricks with Chef Jamie Oliver,https://www.youtube.com/watch?v=iVgT3nS-Vt0&pp=ygUjaG93IHRvIG1ha2UgYm9tYmF5IHBvdGF0byBmaXNoY2FrZXM%3D,240K views
620,bombay-potato-fishcakes,Homemade Haddock Fishcakes | Jamie Oliver | Keep Cooking Family Favourites,https://www.youtube.com/watch?v=xEGFcisC4c0&pp=ygUjaG93IHRvIG1ha2UgYm9tYmF5IHBvdGF0byBmaXNoY2FrZXM%3D,293K views
620,bombay-potato-fishcakes,Proper British Fish Cakes - Crispy Potato & Fish Patties - Food Wishes,https://www.youtube.com/watch?v=2VTg3v5mYlk&pp=ygUjaG93IHRvIG1ha2UgYm9tYmF5IHBvdGF0byBmaXNoY2FrZXM%3D,449K views
621,papdi-chaat,Dahi Papdi Chaat | बाज़ार जैसे दही पापड़ी चाट घर पर | Perfect Papdi at home | Chef Ranveer Brar,https://www.youtube.com/watch?v=ewgy8XMDz88&pp=ygUXaG93IHRvIG1ha2UgcGFwZGkgY2hhYXQ%3D,1.7M views
621,papdi-chaat,Papri Chaat Recipe | Dahi Papri Chaat | Papri Recipe | Ramadan 2021 Special Recipe,https://www.youtube.com/watch?v=wm_wRaGG9wo&pp=ygUXaG93IHRvIG1ha2UgcGFwZGkgY2hhYXQ%3D,221K views
621,papdi-chaat,Dahi Papdi Chaat Recipe | Crispy & Khasta Home-made Papdi | Chaat Chutneys | Chef Sanjyot Keer,https://www.youtube.com/watch?v=6l7MecdJjDs&pp=ygUXaG93IHRvIG1ha2UgcGFwZGkgY2hhYXQ%3D,2.8M views
622,boondi-raita,Boondi Raita | How To Make Yogurt Dip | Raita Recipe | Best Dip Recipe For Biryani | Ruchi,https://www.youtube.com/watch?v=BsQF7gqzPHM&pp=ygUYaG93IHRvIG1ha2UgYm9vbmRpIHJhaXRh,384K views
622,boondi-raita,boondi raita recipe with tips | boondi ka raita | raita boondi | dahi boondi,https://www.youtube.com/watch?v=ZXfTacJh10s&pp=ygUYaG93IHRvIG1ha2UgYm9vbmRpIHJhaXRh,2.5M views
622,boondi-raita,"Boondi Raita Recipe, Quick & Easy Yoghurt Dip by Tarla Dalal",https://www.youtube.com/watch?v=9zmTECBanL0&pp=ygUYaG93IHRvIG1ha2UgYm9vbmRpIHJhaXRh,242K views
623,kachori,crispy moong dal ki khasta kachori recipe - bakery style | khasta karari moong dal kachoriyan,https://www.youtube.com/watch?v=-cTLbaRI4RU&pp=ygUTaG93IHRvIG1ha2Uga2FjaG9yaQ%3D%3D,3.7M views
623,kachori,Kachori Recipe quick and simple by Food Fusion,https://www.youtube.com/watch?v=lvI0so7aESw&pp=ygUTaG93IHRvIG1ha2Uga2FjaG9yaQ%3D%3D,2.5M views
623,kachori,Perfect Moong dal Kachori Recipe | How to make moong dal Kachori at home in Telugu | Vismai food,https://www.youtube.com/watch?v=uwOWpK4prmc&pp=ygUTaG93IHRvIG1ha2Uga2FjaG9yaQ%3D%3D,236K views
624,spiced-squash-curry-leaf-pickle,How to make Curry Leaf Pickle Recipe - or Curry Leaf Thokku in Tamil,https://www.youtube.com/watch?v=XPawohv6BDw&pp=ygUraG93IHRvIG1ha2Ugc3BpY2VkIHNxdWFzaCBjdXJyeSBsZWFmIHBpY2tsZQ%3D%3D,125K views
624,spiced-squash-curry-leaf-pickle,Curry leaves Pickle || കറിവേപ്പില അച്ചാർ // Kerala style achar // Kerala pickles,https://www.youtube.com/watch?v=ce955ovPFzI&pp=ygUraG93IHRvIG1ha2Ugc3BpY2VkIHNxdWFzaCBjdXJyeSBsZWFmIHBpY2tsZQ%3D%3D,8.2K views
624,spiced-squash-curry-leaf-pickle,"കറിവേപ്പില ഇനി കളയരുതേ, രുചി അത്ഭുതപെടുത്തും💯😋| Curry Leaves Chutney Pickle| Easy Recipe| Pickle",https://www.youtube.com/watch?v=jjqGWcoeGtk&pp=ygUraG93IHRvIG1ha2Ugc3BpY2VkIHNxdWFzaCBjdXJyeSBsZWFmIHBpY2tsZQ%3D%3D,1.1M views
625,punjabi-cauliflower-with-potatoes-aloo-gobi,DELICIOUS CAULIFLOWER POTATO CURRY | ALOO GOBI GRAVY | Cauliflower Recipe,https://www.youtube.com/watch?v=YiPHmxX8xpA&pp=ygU3aG93IHRvIG1ha2UgcHVuamFiaSBjYXVsaWZsb3dlciB3aXRoIHBvdGF0b2VzIGFsb28gZ29iaQ%3D%3D,431K views
625,punjabi-cauliflower-with-potatoes-aloo-gobi,Tasty Aloo Gobi Recipe | Homestyle Cauliflower and Potato Fry | Cookd,https://www.youtube.com/watch?v=JihdOvkxQC8&pp=ygU3aG93IHRvIG1ha2UgcHVuamFiaSBjYXVsaWZsb3dlciB3aXRoIHBvdGF0b2VzIGFsb28gZ29iaQ%3D%3D,823K views
625,punjabi-cauliflower-with-potatoes-aloo-gobi,Aloo Gobi Potato and Cauliflower Curry Punjabi Style | Chapatis,https://www.youtube.com/watch?v=SZx6Sma8IAw&pp=ygU3aG93IHRvIG1ha2UgcHVuamFiaSBjYXVsaWZsb3dlciB3aXRoIHBvdGF0b2VzIGFsb28gZ29iaQ%3D%3D,2.8K views
626,khichdi,2 ways simple & healthy khichdi recipe - moong dal khichdi & mix veg masala khichdi restaurant style,https://www.youtube.com/watch?v=P4i9jKiJZTk&pp=ygUTaG93IHRvIG1ha2Uga2hpY2hkaQ%3D%3D,7.1M views
626,khichdi,Hari Moong dal Khichdi (Green Mong Dal Lentil Khichdi) Recipe By Food Fusion,https://www.youtube.com/watch?v=pkSgODBKzdI&pp=ygUTaG93IHRvIG1ha2Uga2hpY2hkaQ%3D%3D,1M views
626,khichdi,Masala Khichdi | Easy One Pot Recipe | मसाला खिचड़ी बनाने का आसान तरीका | Chef Sanjyot Keer,https://www.youtube.com/watch?v=_JUcqjCKhHc&pp=ygUTaG93IHRvIG1ha2Uga2hpY2hkaQ%3D%3D,1.2M views
627,chicken-tikka,Homemade Chicken Tikka Masala,https://www.youtube.com/watch?v=lnRmIKkGCIA&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiB0aWtrYQ%3D%3D,12M views
627,chicken-tikka,Chicken Tikka Masala Recipe | How To Make Chicken Tikka Masala |,https://www.youtube.com/watch?v=BOKdsepCrbc&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiB0aWtrYQ%3D%3D,8.4M views
627,chicken-tikka,CHICKEN TIKKA KEBAB | CHICKEN TIKKA RECIPE | TANDOORI CHICKEN TIKKA,https://www.youtube.com/watch?v=6No7g2GptXY&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiB0aWtrYQ%3D%3D,5.4M views
628,easy-pilau-rice,Indian Restaurant Style Pilau Rice,https://www.youtube.com/watch?v=89yQm4gXXAI&pp=ygUbaG93IHRvIG1ha2UgZWFzeSBwaWxhdSByaWNl,199K views
628,easy-pilau-rice,Simple Beef pilau recipe at home | the cooking nurse,https://www.youtube.com/watch?v=OaBcbzYclhE&pp=ygUbaG93IHRvIG1ha2UgZWFzeSBwaWxhdSByaWNl,133K views
628,easy-pilau-rice,How to make Pilau Rice the best way!,https://www.youtube.com/watch?v=QG_mYNxrLgU&pp=ygUbaG93IHRvIG1ha2UgZWFzeSBwaWxhdSByaWNl,954K views
629,paratha-indian-flatbreads,"Paratha, the flaky flatbread everyone should know how to make.",https://www.youtube.com/watch?v=BSi7KaA8O2o&pp=ygUlaG93IHRvIG1ha2UgcGFyYXRoYSBpbmRpYW4gZmxhdGJyZWFkcw%3D%3D,936K views
629,paratha-indian-flatbreads,"Paratha , How to make paratha , three easy ways",https://www.youtube.com/watch?v=G8BSGywfRMs&pp=ygUlaG93IHRvIG1ha2UgcGFyYXRoYSBpbmRpYW4gZmxhdGJyZWFkcw%3D%3D,12M views
629,paratha-indian-flatbreads,MASTERCLASS IN ALU PARATHA | How to make perfect alu paratha | POTATO FLATBREADS | Food with Chetna,https://www.youtube.com/watch?v=VU6kl3PPBEo&pp=ygUlaG93IHRvIG1ha2UgcGFyYXRoYSBpbmRpYW4gZmxhdGJyZWFkcw%3D%3D,130K views
630,kaju-katli,halwai style kaju katli recipe in 15 minutes | kaju barfi recipe | cashew burfi recipe,https://www.youtube.com/watch?v=7uCqAtSVJU4&pp=ygUWaG93IHRvIG1ha2Uga2FqdSBrYXRsaQ%3D%3D,8.2M views
630,kaju-katli,The BEST Kaju Katli Recipe | Cashew Burfi Recipe,https://www.youtube.com/watch?v=CYpaqrXSo2U&pp=ygUWaG93IHRvIG1ha2Uga2FqdSBrYXRsaQ%3D%3D,81K views
630,kaju-katli,Easy and special Kaju Katli recipe | काजू कतली आसान रेसिपी | Cashew burfi | Chef Ranveer Brar,https://www.youtube.com/watch?v=v4ZRuZgFrZA&pp=ygUWaG93IHRvIG1ha2Uga2FqdSBrYXRsaQ%3D%3D,3.4M views
631,classic-butter-chicken,How To Make Butter Chicken At Home | Restaurant Style Recipe | The Bombay Chef – Varun Inamdar,https://www.youtube.com/watch?v=a03U45jFxOI&pp=ygUiaG93IHRvIG1ha2UgY2xhc3NpYyBidXR0ZXIgY2hpY2tlbg%3D%3D,50M views
631,classic-butter-chicken,Classic Butter Chicken | #classicbutterchicken #perimaskitchen,https://www.youtube.com/watch?v=g4hUUWYbGGc&pp=ygUiaG93IHRvIG1ha2UgY2xhc3NpYyBidXR0ZXIgY2hpY2tlbg%3D%3D,252K views
631,classic-butter-chicken,The BEST butter chicken ever 😍 #Shorts,https://www.youtube.com/shorts/18gdBoDT0Rk,18M views
632,vegan-biryani,HOW TO MAKE VEGETABLE BIRYANI (STEP BY STEP GUIDE FOR BEGINNERS),https://www.youtube.com/watch?v=Do7ZdUodDdw&pp=ygUZaG93IHRvIG1ha2UgdmVnYW4gYmlyeWFuaQ%3D%3D,1.9M views
632,vegan-biryani,Homemade Vegan Biryani Recipe!,https://www.youtube.com/watch?v=h7cMPGrdKgY&pp=ygUZaG93IHRvIG1ha2UgdmVnYW4gYmlyeWFuaQ%3D%3D,34K views
632,vegan-biryani,Vegan Biryani Recipe - Flavored Vegetable Rice Using Vegan Yoghurt or curd,https://www.youtube.com/watch?v=kGUsQuttcS4&pp=ygUZaG93IHRvIG1ha2UgdmVnYW4gYmlyeWFuaQ%3D%3D,40K views
633,paneer-makhani,Restaurant Style Paneer Makhani - Perfect Paneer Curry for Roti & Naan | Masala Paneer Makhanwala,https://www.youtube.com/watch?v=5uaKAWmNo_E&pp=ygUaaG93IHRvIG1ha2UgcGFuZWVyIG1ha2hhbmk%3D,445K views
633,paneer-makhani,Paneer Makhni Recipe | पनीर मखनी रेसिपी | Authentic Punjabi Paneer Makhanwala | Kunal Kapur Recipes,https://www.youtube.com/watch?v=2DirEw0Z4cg&pp=ygUaaG93IHRvIG1ha2UgcGFuZWVyIG1ha2hhbmk%3D,4.8M views
633,paneer-makhani,Paneer Makhani Restaurant Style | Paneer Makhanwala | Butter Paneer | रेस्टोरेंट स्टाइल पनीर मखनी,https://www.youtube.com/watch?v=tvyuV5Bjnx8&pp=ygUaaG93IHRvIG1ha2UgcGFuZWVyIG1ha2hhbmk%3D,1.5M views
634,paneer-chutney-pakora,Paneer Pakoda | Mint Chutney Recipe | Evening Snacks | Paneer Recipes | Pakora Recipe | Kids Snacks,https://www.youtube.com/watch?v=HXIseaQpNfs&pp=ygUhaG93IHRvIG1ha2UgcGFuZWVyIGNodXRuZXkgcGFrb3Jh,74K views
634,paneer-chutney-pakora,Paneer Pakora - Green Masala Stuffed Pakoda with Special Green Chutney | Street Style Paneer Pakoda,https://www.youtube.com/watch?v=CRRmvbI5OvE&pp=ygUhaG93IHRvIG1ha2UgcGFuZWVyIGNodXRuZXkgcGFrb3Jh,68K views
634,paneer-chutney-pakora,Paneer Pakoda Recipe | रेस्टोरेंट स्टाइल पनीर पकोड़ा |Paneer Pakoda with Mint Chutney | Chef Ashok,https://www.youtube.com/watch?v=AjpLv7ZirhM&pp=ygUhaG93IHRvIG1ha2UgcGFuZWVyIGNodXRuZXkgcGFrb3Jh,1.8M views
635,kitchari,How To Make Kitchari | Basic Ayurvedic Style Kitchari | Kitchari Recipe,https://www.youtube.com/watch?v=sJkffmfoUt8&pp=ygUUaG93IHRvIG1ha2Uga2l0Y2hhcmk%3D,54K views
635,kitchari,Easy Kitchari Recipe | Ayurvedic Recipes & Cooking | Cleanse Recipe,https://www.youtube.com/watch?v=SbTbKmvzMNU&pp=ygUUaG93IHRvIG1ha2Uga2l0Y2hhcmk%3D,26K views
635,kitchari,How to Make Kitchari,https://www.youtube.com/watch?v=ly0WiAl0sew&pp=ygUUaG93IHRvIG1ha2Uga2l0Y2hhcmk%3D,126K views
636,healthy-tikka-masala,How to Make Healthy Chicken Tikka Masala,https://www.youtube.com/watch?v=xOjBUfWFCB0&pp=ygUgaG93IHRvIG1ha2UgaGVhbHRoeSB0aWtrYSBtYXNhbGE%3D,3.1K views
636,healthy-tikka-masala,Low Calorie Chicken Tikka Masala that still tastes good,https://www.youtube.com/watch?v=bz6zeevpDSI&pp=ygUgaG93IHRvIG1ha2UgaGVhbHRoeSB0aWtrYSBtYXNhbGE%3D,87K views
636,healthy-tikka-masala,$2 Chicken Tikka Masala | But Cheaper,https://www.youtube.com/watch?v=O5l1SMavklI&pp=ygUgaG93IHRvIG1ha2UgaGVhbHRoeSB0aWtrYSBtYXNhbGE%3D,2.2M views
637,easy-peasy-lentil-curry,Simple Lentil Curry Recipe,https://www.youtube.com/watch?v=B8zRq2zB9tk&pp=ygUjaG93IHRvIG1ha2UgZWFzeSBwZWFzeSBsZW50aWwgY3Vycnk%3D,18K views
637,easy-peasy-lentil-curry,Lentil Curry - the most amazing EASY Lentil Recipe in the world!!!,https://www.youtube.com/watch?v=3C-DQrS5L2Y&pp=ygUjaG93IHRvIG1ha2UgZWFzeSBwZWFzeSBsZW50aWwgY3Vycnk%3D,904K views
637,easy-peasy-lentil-curry,Red Lentil Curry | Delicious Red Lentil Curry Recipe - Indian Style | Red Lentil Recipe Indian Style,https://www.youtube.com/watch?v=nek1CPMKsm8&pp=ygUjaG93IHRvIG1ha2UgZWFzeSBwZWFzeSBsZW50aWwgY3Vycnk%3D,200K views
639,khatti-dhal,World Famous Hyderabadi Khatti Dal/Toor Dal Ki khatti Dal/Hyderabadi Famous Friday Special Khati Dal,https://www.youtube.com/watch?v=5lVaOuNhBbU&pp=ygUXaG93IHRvIG1ha2Uga2hhdHRpIGRoYWw%3D,1.7M views
639,khatti-dhal,Hyderabadi Khatti Dal Recipe Video in URDU - HINDI,https://www.youtube.com/watch?v=8sM3u6VjS5U&pp=ygUXaG93IHRvIG1ha2Uga2hhdHRpIGRoYWw%3D,928K views
639,khatti-dhal,Hyderabadi Khatti Dal | Delicious World Famous Hyderabadi Khatti Dal Recipe | हैदराबादी खट्टी दाल,https://www.youtube.com/watch?v=XAfpRv6pF44&pp=ygUXaG93IHRvIG1ha2Uga2hhdHRpIGRoYWw%3D,210K views
640,lahori-chanay-ki-daal,Daal chana recipe | famous Lahori restaurant wali dal chana banane ka tarika | How to make Dal Chana,https://www.youtube.com/watch?v=dh3PubX-GWY&pp=ygUhaG93IHRvIG1ha2UgbGFob3JpIGNoYW5heSBraSBkYWFs,121K views
640,lahori-chanay-ki-daal,Chana Daal Hotel Recipe | Dhaba Style Chana Daal Recipe | Commercial Chana Daal | BaBa Food RRC,https://www.youtube.com/watch?v=pCr6qThdT8Q&pp=ygUhaG93IHRvIG1ha2UgbGFob3JpIGNoYW5heSBraSBkYWFs,2.9M views
640,lahori-chanay-ki-daal,Famous Lahori Chanay Homemade Recipe | Cooking With Sabeera,https://www.youtube.com/watch?v=VRi4EAmi6lc&pp=ygUhaG93IHRvIG1ha2UgbGFob3JpIGNoYW5heSBraSBkYWFs,1.2M views
641,lamb-jalfrezi-cumin-rice,Lamb Jalfrezi recipe | Takeaway style!,https://www.youtube.com/watch?v=LDXP4M04Yx0&pp=ygUkaG93IHRvIG1ha2UgbGFtYiBqYWxmcmV6aSBjdW1pbiByaWNl,7.1K views
641,lamb-jalfrezi-cumin-rice,Nisha's Winter Lamb Jalfrezi | This Morning,https://www.youtube.com/watch?v=TJMbDoLYxRY&pp=ygUkaG93IHRvIG1ha2UgbGFtYiBqYWxmcmV6aSBjdW1pbiByaWNl,32K views
641,lamb-jalfrezi-cumin-rice,Lamb Jalfrezi being cooked by me at East Takeaway | Misty Ricardo's Curry Kitchen,https://www.youtube.com/watch?v=MHHsaq3oB08&pp=ygUkaG93IHRvIG1ha2UgbGFtYiBqYWxmcmV6aSBjdW1pbiByaWNl,80K views
642,tarka-dhal,Tarka Dhal | Daal Recipe | How To Make Daal | The Best Dhal Recipe | Vegetarian | DIY | Tutorial,https://www.youtube.com/watch?v=2Tm-byCtPzU&pp=ygUWaG93IHRvIG1ha2UgdGFya2EgZGhhbA%3D%3D,72K views
642,tarka-dhal,How to make homemade Tarka Dhal!,https://www.youtube.com/watch?v=qYHjlutXgdo&pp=ygUWaG93IHRvIG1ha2UgdGFya2EgZGhhbA%3D%3D,758K views
642,tarka-dhal,Tarka dal. Make delicious restaurant quality lentil curry at home!,https://www.youtube.com/watch?v=5Yc5h8IYiok&pp=ygUWaG93IHRvIG1ha2UgdGFya2EgZGhhbA%3D%3D,23K views
643,indian-butternut-squash-curry,BUTTERNUT SQUASH CURRY (INDIAN STYLE) | EASY PUMPKIN ALOO CURRY (Vegan Recipe),https://www.youtube.com/watch?v=2IW-4j2Fkjs&pp=ygUpaG93IHRvIG1ha2UgaW5kaWFuIGJ1dHRlcm51dCBzcXVhc2ggY3Vycnk%3D,13K views
